layer,concept,feature_id,train_auroc,auroc,f1,threshold,activation_rate_pos,activation_rate_neg,mean_activation_pos,mean_activation_neg
26,positive_sentiment,9424,0.8731192129629629,0.9739583333333333,0.4,212.58468627929688,0.7916666666666666,0.11805555555555555,221.1200714111328,13.589634895324707
26,positive_sentiment,846,0.8324652777777778,0.7161458333333333,0.47619047619047616,76.96398162841797,0.8333333333333334,0.2152777777777778,101.4962387084961,22.421415328979492
26,positive_sentiment,25776,0.8313078703703705,0.7473958333333334,0.5,58.389404296875,0.8333333333333334,0.1875,175.842041015625,35.20028305053711
26,positive_sentiment,25899,0.8301504629629629,0.7109375,0.4444444444444444,50.834571838378906,0.75,0.09027777777777778,58.40364074707031,7.127217769622803
26,positive_sentiment,29445,0.8275462962962964,0.7890624999999999,0.5217391304347826,49.27320098876953,0.8333333333333334,0.22916666666666666,100.54706573486328,22.42933464050293
26,positive_sentiment,21211,0.820167824074074,0.6875,0.5454545454545454,63.10835266113281,0.6666666666666666,0.020833333333333332,112.32808685302734,4.830132961273193
26,positive_sentiment,12813,0.8055555555555556,0.6458333333333333,0.3333333333333333,81.99803161621094,0.6666666666666666,0.0763888888888889,73.3226318359375,6.606205940246582
26,positive_sentiment,4567,0.8041087962962963,0.6041666666666667,0.46153846153846156,479.1512756347656,1.0,1.0,447.2738342285156,321.57293701171875
26,positive_sentiment,16155,0.7981770833333334,0.9713541666666666,0.7368421052631579,53.281436920166016,0.625,0.04861111111111111,56.82499313354492,3.1014559268951416
26,positive_sentiment,8456,0.7974537037037037,0.7786458333333333,0.48484848484848486,158.83746337890625,1.0,0.8680555555555556,207.408935546875,132.67813110351562
26,positive_sentiment,16162,0.7928240740740742,0.73828125,0.3448275862068966,82.54803466796875,0.9583333333333334,0.4583333333333333,125.3106460571289,53.401039123535156
26,positive_sentiment,4740,0.7876157407407407,0.625,0.36363636363636365,62.5802001953125,0.7916666666666666,0.2361111111111111,149.4482879638672,42.14777374267578
26,positive_sentiment,31950,0.787181712962963,0.75,0.47619047619047616,48.506431579589844,0.75,0.1597222222222222,76.3582534790039,16.51342010498047
26,positive_sentiment,4484,0.7867476851851851,0.7786458333333333,0.47619047619047616,88.47461700439453,0.875,0.375,102.09386444091797,37.61430358886719
26,positive_sentiment,12279,0.781539351851852,0.6875,0.5454545454545454,57.916236877441406,0.5833333333333334,0.027777777777777776,105.98931884765625,2.305490732192993
26,positive_sentiment,28188,0.7769097222222221,0.8854166666666667,0.5882352941176471,50.913108825683594,0.6666666666666666,0.11805555555555555,77.11820220947266,12.90743637084961
26,uncertainty,8593,0.9555844907407407,1.0,1.0,79.82640838623047,0.9583333333333334,0.09027777777777778,153.00975036621094,9.227836608886719
26,uncertainty,9462,0.9126157407407409,1.0,1.0,55.270538330078125,0.8333333333333334,0.013888888888888888,120.59039306640625,1.4664264917373657
26,uncertainty,20005,0.8969907407407407,0.921875,0.6,117.18822479248047,1.0,0.7083333333333334,143.3247528076172,66.40074157714844
26,uncertainty,8456,0.8874421296296297,0.8723958333333334,0.47058823529411764,211.76339721679688,1.0,0.8680555555555556,221.8867950439453,130.26513671875
26,uncertainty,23402,0.8816550925925926,0.8567708333333333,0.5454545454545454,124.30525207519531,1.0,0.5069444444444444,143.35333251953125,52.10331726074219
26,uncertainty,27112,0.8634259259259259,0.8880208333333333,0.5454545454545454,182.348876953125,0.875,0.2777777777777778,160.11505126953125,35.064720153808594
26,uncertainty,32366,0.8548900462962963,0.8385416666666667,0.6153846153846154,96.16805267333984,0.875,0.24305555555555555,90.75826263427734,17.90591812133789
26,uncertainty,15304,0.8491030092592593,0.8033854166666666,0.7142857142857143,43.88987350463867,0.7083333333333334,0.020833333333333332,61.01127243041992,1.1108851432800293
26,uncertainty,4433,0.8246527777777778,0.53515625,0.18181818181818182,49.75330352783203,0.75,0.125,59.82192611694336,8.68009090423584
26,uncertainty,31423,0.8151041666666666,0.8567708333333334,0.5,68.30633544921875,0.6666666666666666,0.0763888888888889,87.53912353515625,5.8641557693481445
26,uncertainty,26374,0.8125,0.9375,0.9333333333333333,37.270408630371094,0.625,0.0,42.3619384765625,0.0
26,uncertainty,12336,0.8113425925925926,0.7942708333333334,0.5454545454545454,41.43083190917969,0.75,0.14583333333333334,66.09442138671875,10.841641426086426
26,uncertainty,32767,0.8101851851851851,0.6770833333333334,0.375,72.65742492675781,0.7916666666666666,0.19444444444444445,73.94112396240234,16.328289031982422
26,uncertainty,10105,0.8041087962962963,0.90625,0.56,188.177978515625,1.0,0.7083333333333334,192.47386169433594,104.2887191772461
26,uncertainty,28460,0.8032407407407408,0.625,0.4,49.72218322753906,0.625,0.027777777777777776,59.72444534301758,1.6394777297973633
26,uncertainty,30823,0.8028067129629629,0.8697916666666667,0.8,40.2286491394043,0.625,0.020833333333333332,68.2996826171875,1.9722380638122559
26,uncertainty,631,0.8006365740740741,0.7421875,0.23076923076923078,68.62223815917969,0.7916666666666666,0.3888888888888889,103.84976959228516,31.15761375427246
26,uncertainty,8386,0.7967303240740741,1.0,0.9333333333333333,55.902732849121094,0.625,0.04861111111111111,50.79805374145508,2.974226951599121
26,uncertainty,13798,0.7923900462962963,0.8671875,0.0,91.24398040771484,0.7916666666666666,0.24305555555555555,102.57077026367188,27.355384826660156
26,uncertainty,24214,0.7916666666666667,0.625,0.4,38.75273132324219,0.5833333333333334,0.0,55.41322326660156,0.0
